idx,step,txn_user,txn_receiver,amount,type,isFraud,ring_score_7d,ring_score_30d,delta_score,confidence
30973,8,89344e5d,efc8589d,161798.671875,TRANSFER,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
30975,8,9ab441cf,c803a9f7,123095.2890625,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
30981,8,cc5d1184,b353af89,174179.484375,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
30982,8,032aab19,a3d637d2,235282.984375,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
30984,8,8301b793,c9877b56,1423821.5,TRANSFER,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
30989,8,5495b58b,c394f9aa,23482.76953125,CASH_OUT,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
30994,8,4e3eeae5,15851ef9,5589.2900390625,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31000,8,2cb90669,504c6c92,353521.96875,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31002,8,413e493d,f206b097,103824.1875,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31007,8,1bd08707,079993e7,90569.859375,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31008,8,eda68208,7fad0a52,28687.630859375,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
31009,8,3c4a0f91,0ccd6129,1098753.875,TRANSFER,0,0.7995838559091841,0.7995838559091841,0.0,0.7769230769230769
31015,8,08603bf3,453135a0,65637.53125,CASH_OUT,0,0.7922006450413791,0.7922006450413791,0.0,0.7538461538461538
31018,8,1f863b26,d6831fb8,50934.4296875,CASH_OUT,0,0.7320894907763119,0.7320894907763119,0.0,0.5846153846153846
31022,8,f6ba755a,a2dc9c4a,47551.71875,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31023,8,3a853253,9d90425e,647010.4375,TRANSFER,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31026,8,babca989,5f9a10b5,21930.109375,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
31028,8,429622e0,c2c97cac,705703.125,TRANSFER,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
31029,8,2d2e4977,5882464b,1076502.5,TRANSFER,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
31031,8,98d89213,41fa243b,1377703.75,TRANSFER,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31033,8,4e5d4da5,00922cb5,250958.90625,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31034,8,9325cb1d,49bbe1ef,16084.7001953125,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31036,8,e1f069c9,17c10d2e,332965.53125,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31038,8,a6d53dba,c00f6764,142956.8125,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
31039,8,49ffeec9,592f0955,1309267.0,TRANSFER,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
31040,8,1173c825,46546b76,130266.9765625,TRANSFER,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31055,8,7189bc10,16ebd28e,7086.7900390625,CASH_OUT,0,0.6769331032662274,0.6769331032662274,0.0,0.5307692307692308
31056,8,cd2f7e59,c9fc332b,47219.55078125,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31057,8,c9bd43c8,1c975d40,51652.96875,CASH_OUT,0,0.7265888867511967,0.7265888867511967,0.0,0.5769230769230769
31060,8,be917a0c,c01c3422,287257.21875,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31071,8,2213c0c9,7c9c187b,52839.73046875,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31072,8,37882abd,7dafa851,5701.85009765625,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31080,8,a78a80a1,e0814264,256792.9375,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31081,8,82a67713,0d710860,196959.46875,CASH_OUT,0,0.8065456019786549,0.8065456019786549,0.0,0.8153846153846154
31082,8,e2a931ea,ef24940e,161431.015625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31084,8,0b635c26,85b6e566,340845.0625,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31085,8,71bcb614,200bba76,153050.53125,TRANSFER,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
31086,8,8e69545c,9ce70a29,2393663.5,TRANSFER,0,0.7995838559091841,0.7995838559091841,0.0,0.7769230769230769
31087,8,ff4f5527,abb0bb9b,244060.65625,TRANSFER,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31088,8,311e31b8,c01c3422,1707440.75,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31089,8,c336d353,80f78611,633621.25,TRANSFER,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31090,8,50959895,c395373a,306.79998779296875,TRANSFER,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31091,8,2c1673f9,79b84c2e,1756507.0,TRANSFER,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31092,8,469bc880,a5058179,327716.40625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31096,8,df7e5c59,4a7cc245,954767.25,TRANSFER,0,0.7995838559091841,0.7995838559091841,0.0,0.7769230769230769
31097,8,1928e7ce,868c096a,815915.875,TRANSFER,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
31098,8,3f0a0392,4e15f0c8,192794.265625,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31099,8,98ce413d,1304fb72,277997.25,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31108,8,609b0d74,c1cd6723,1468331.375,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31111,8,f1a02daa,f206b097,9862.3603515625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31135,8,7ee9ce18,cc5bdd71,150800.5625,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
31136,8,46727ddb,c7cc019b,9506.400390625,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31137,8,7e3207ff,2b5673d2,102721.90625,CASH_OUT,0,0.7417787913350707,0.7417787913350707,0.0,0.6
31145,8,d6ca43be,df1cda27,1567269.5,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31149,8,014824d4,36eef531,388202.8125,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31151,8,760c7b79,b28e19b5,378900.96875,CASH_OUT,0,0.7205467975383388,0.7205467975383388,0.0,0.5692307692307692
31153,8,7f7a14e1,d5cf777f,115725.1484375,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31154,8,aea7b5c7,e8aecf47,1239540.5,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31158,8,27ee375e,71ec6828,185984.203125,CASH_OUT,0,0.7205467975383388,0.7205467975383388,0.0,0.5692307692307692
31159,8,81ab6a0c,a6ac4c01,165691.578125,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
31160,8,e97812c1,a5ef56b0,460313.28125,TRANSFER,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31168,8,66b635f9,9055c0dc,171360.296875,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31236,8,2ae55932,dfb5b2c6,737578.8125,TRANSFER,0,0.781634510851948,0.781634510851948,0.0,0.7
31240,8,0e038c10,6e7e1b1a,349596.09375,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31242,8,4ba423d3,a41c23e4,1381078.625,TRANSFER,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31245,8,fe223d0f,c0d895b6,17706.859375,TRANSFER,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
31248,8,0277a856,28b1a9f2,267295.5,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31249,8,a7a9db4b,c757d96b,207000.703125,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31251,8,a7590d05,aa50997e,112322.1875,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31252,8,ac87166a,643aca03,15914.7900390625,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
31253,8,9ca921e0,4684a8b4,251896.734375,CASH_OUT,0,0.8010614064111946,0.8010614064111946,0.0,0.7846153846153846
31262,8,609241bf,c1a1d752,192460.96875,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31264,8,207ec020,9724d4af,281866.5,CASH_OUT,0,0.7808233689307567,0.7808233689307567,0.0,0.7076923076923077
31266,8,24129e0b,1030d529,78004.8125,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31267,8,1107fb8d,e1e3818d,333459.71875,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31270,8,14576280,b102c000,1475918.125,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31275,8,df60da7a,7aa6fd4c,175058.984375,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31282,8,c36971d3,f7cd5785,242818.6875,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31284,8,9f744380,cc6c0dee,138674.421875,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31286,8,597046d7,546e2181,200546.71875,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
31287,8,12be5de8,1118ab24,459051.59375,TRANSFER,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31290,8,f30aa639,5c30aa41,279200.625,CASH_OUT,0,0.7815726871926962,0.7815726871926962,0.0,0.7115384615384616
31291,8,38fc564e,1d9af352,40245.48828125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31292,8,78ba709a,f5b7987e,287325.1875,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31293,8,eff69e62,2298220a,150750.515625,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
31294,8,2a0c5915,218a91e3,290668.34375,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31295,8,f65789d8,2eed5d23,6359.06005859375,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31296,8,51642daa,48b79aa1,258010.484375,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
31297,8,c2492cfc,7eeada07,314780.65625,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31298,8,31b83575,c8317144,296291.25,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31299,8,b0be0142,93c97323,177666.578125,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31300,8,f7ae3b82,4f41a8ce,156129.25,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31301,8,9cf667df,2fc5524d,143495.59375,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31302,8,4f3495a4,ce96ab0b,63045.5703125,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31303,8,e4760588,a3a86ac9,47438.921875,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31304,8,a6ebbbae,46049c4a,172393.296875,CASH_OUT,0,0.8052340226780329,0.8052340226780329,0.0,0.8076923076923077
31305,8,512193ef,e7c946ad,47624.7109375,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
31306,8,beab66f9,2ca99b12,19935.4296875,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31307,8,131bd9a2,9a32e0c7,74333.1171875,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31308,8,8dd5148a,59042c72,70414.890625,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31309,8,3053af45,15dc842a,43024.48046875,CASH_OUT,0,0.6979294468304119,0.6979294468304119,0.0,0.5461538461538462
31310,8,1f61544e,8f07bc5f,81522.109375,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31311,8,f4f3d2e0,c0807798,174994.15625,CASH_OUT,0,0.9360967269321933,0.913076195010048,0.02302053192214526,0.8923076923076922
31312,8,6d4e633e,f355b514,102781.546875,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31313,8,95804a00,c77dba67,368267.5,CASH_OUT,0,0.8038841893430972,0.8038841893430972,0.0,0.8
31314,8,7cc2db46,f3ab0396,123777.78125,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31315,8,6916c23d,23140649,258452.625,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31316,8,aba82137,78499229,452173.75,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31317,8,240005fa,7afd69fa,202420.84375,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31318,8,32583086,45ce28d7,420277.0,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31319,8,93a7454c,460062a8,431348.1875,CASH_OUT,0,0.7962241420693961,0.7962241420693961,0.0,0.7769230769230769
31320,8,a5efee8f,e608f0f3,162.5399932861328,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31321,8,44a95fdb,4684a8b4,169186.4375,CASH_OUT,0,0.8010614064111946,0.8010614064111946,0.0,0.7846153846153846
31322,8,0e44ecf2,39d5dbf7,246683.5,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31323,8,23666932,3745ef0e,19380.939453125,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31324,8,714fc3d9,62c66087,86324.9921875,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31325,8,affb909f,51ebcf2c,77755.9765625,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31326,8,425c7bb3,ba736b1f,3012.739990234375,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31327,8,8db66355,8eb4e122,283014.125,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31328,8,bf7f1032,29a7c7e8,88577.2109375,CASH_OUT,0,0.8065456019786549,0.8065456019786549,0.0,0.8153846153846154
31329,8,01b80ec2,dcfc81cd,68334.7578125,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31330,8,599d34a3,8c304923,109014.9609375,CASH_OUT,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
31331,8,3e0c33a6,cb6b0863,116384.5,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31332,8,2fdfa53a,a5ef56b0,171297.046875,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31333,8,6bc1df6c,e7b724ce,11528.740234375,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31334,8,d6780515,f569229b,116543.25,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31335,8,96e4d68f,b8b4dccf,93945.609375,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31336,8,7b12f862,b32b81e9,168568.6875,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31337,8,ae48044b,8f2a25ff,43866.03125,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
31338,8,bc23a658,1a84bf10,121171.4375,CASH_OUT,0,0.7995838559091841,0.7995838559091841,0.0,0.7769230769230769
31339,8,b0d5559f,567627ce,24986.76953125,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31340,8,361794e5,94057979,69758.859375,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31341,8,680f2a1f,16ebd28e,58234.421875,CASH_OUT,0,0.6769331032662274,0.6769331032662274,0.0,0.5307692307692308
31342,8,9da6ffc6,15239641,95518.59375,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
31343,8,58fae727,b102c000,153317.375,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31344,8,908790af,8d11442f,107692.8203125,CASH_OUT,0,0.8052340226780329,0.8052340226780329,0.0,0.8076923076923077
31345,8,bff6b05e,7d40c1cc,147467.625,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31346,8,384c7b8d,f417c9d6,141827.875,CASH_OUT,0,0.7265888867511967,0.7265888867511967,0.0,0.5769230769230769
31347,8,1de94056,dcfc81cd,416744.09375,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31348,8,84d2a0ef,f0f7cc05,228134.140625,CASH_OUT,0,0.8169028865976178,0.8169028865976178,0.0,0.8846153846153846
31349,8,4f908852,db07498d,11035.509765625,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31350,8,40eea102,6eeead50,384252.71875,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31351,8,a1300c80,2d20f4ce,186859.5625,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31352,8,797cd738,d80f1aa6,128961.171875,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31353,8,48014997,ce75ac71,53799.12109375,CASH_OUT,0,0.8158638743997347,0.8158638743997347,0.0,0.8769230769230769
31354,8,4de14aca,274a7d93,91967.640625,CASH_OUT,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
31355,8,ba180911,36f0ebd8,1664338.75,TRANSFER,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31356,8,59cc09df,6645c318,1246557.75,TRANSFER,0,0.8065456019786549,0.8065456019786549,0.0,0.8153846153846154
31358,8,9bc86954,996af73e,113324.21875,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
31359,8,0d8a0454,b642959d,128890.4296875,CASH_OUT,0,0.7417787913350707,0.7417787913350707,0.0,0.6
31360,8,e9563632,7e0f9554,542722.0625,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31367,8,2462a055,9a7cb633,34141.1796875,CASH_OUT,0,0.7417787913350707,0.7417787913350707,0.0,0.6
31368,8,a107a2c9,52789a93,158940.9375,TRANSFER,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
31370,8,3c437f78,c2c30b12,213056.59375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31372,8,39cba86e,89feb59f,185667.0625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31373,8,8d007a51,b77ec687,62212.78125,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31374,8,9c7a8441,56f54664,164847.671875,CASH_OUT,0,0.8065456019786549,0.8065456019786549,0.0,0.8153846153846154
31375,8,f63dc127,63b46875,13508.8896484375,CASH_OUT,0,0.7205467975383388,0.7205467975383388,0.0,0.5692307692307692
31377,8,67f3e35e,ffa5fa65,158931.125,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31378,8,f66af298,0c140795,8432.9599609375,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
31380,8,583c39bb,597ed148,46500.6015625,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31397,8,ef593022,dcfc81cd,350188.09375,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31399,8,ca098f7d,3c9a06bd,240570.859375,CASH_OUT,0,0.6769331032662274,0.6769331032662274,0.0,0.5307692307692308
31400,8,2b4c2710,b08bf898,300744.46875,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31402,8,7d435c81,1ebac85a,592540.9375,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31403,8,9067e6d0,129da22a,766163.5,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31404,8,2085aebe,b632a209,444531.1875,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31405,8,7472e122,6fa3d245,266668.875,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31406,8,ec9f9cc5,8f8af523,180533.390625,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31407,8,604aa1c7,f653a511,533514.75,CASH_OUT,0,0.8061687800187581,0.8061687800187581,0.0,0.8153846153846154
31408,8,6efa799b,45a9169d,344098.1875,CASH_OUT,0,0.7995838559091841,0.7995838559091841,0.0,0.7769230769230769
31409,8,63e71611,34e84f62,387357.5,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31410,8,1cb12b08,8e534cc5,9078.83984375,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31411,8,f9d15dbb,78499229,125685.171875,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31412,8,468b1175,9e77f3dd,213320.71875,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31413,8,08583cfa,0bf0b252,50276.73828125,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31414,8,f2531fe7,0db5c0e3,106141.578125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31415,8,105812c4,6c56a3e8,218887.296875,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31416,8,bafa7b1c,a5eaf11f,139216.484375,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
31417,8,ad119efa,843c0875,66928.7421875,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31418,8,75280f65,5979c71f,3105.5400390625,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31419,8,0f1f0a9e,ac019c7b,62448.76953125,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31420,8,49837bee,65333192,32524.439453125,CASH_OUT,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
31421,8,b7b9f48f,3f1d52bd,38958.1015625,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
31422,8,ad5555ab,41045d1a,216586.734375,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31423,8,c8b564ca,b3c9a227,133314.234375,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31429,8,52f12351,b74e5dfa,354818.75,TRANSFER,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31430,8,76afab67,fe54c19f,2724355.5,TRANSFER,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
31431,8,d833d405,f276195a,51144.12109375,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31435,8,072f89d7,e8ef4a80,57864.51171875,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
31436,8,943a2169,d0caef4c,188629.65625,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31437,8,616e170f,71a79b02,442497.3125,TRANSFER,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31438,8,7762cc98,4af93e11,281380.28125,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
31442,8,2e18710b,16f51f50,121362.328125,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
31443,8,2362c1b8,5479f256,75798.203125,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31444,8,aaff6ed1,8bf4f21e,160141.046875,CASH_OUT,0,0.9340830729025996,0.9106527072443945,0.02343036565820511,0.8923076923076922
31448,8,b2260830,77343208,1214026.125,TRANSFER,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
31449,8,408b683f,09d77463,170808.65625,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
31450,8,ee1d9ba6,264a3204,164239.859375,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
31451,8,cb10f90b,e08c7574,167143.6875,TRANSFER,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
31459,8,5c1bf918,6b4e5e4d,56558.6015625,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31463,8,6fec5801,72262fb4,690748.875,TRANSFER,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31465,8,17d30385,d2ab75a0,613165.6875,CASH_OUT,0,0.812591775240771,0.812591775240771,0.0,0.8538461538461539
31466,8,2ed233e8,737de502,173481.953125,CASH_OUT,0,0.7857821541744041,0.7857821541744041,0.0,0.7153846153846154
31467,8,481335b9,9c771940,142721.375,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
31468,8,504ec622,60b56af4,82801.8984375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31469,8,34401310,a4a933cf,197776.546875,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31470,8,216738e4,7bdde763,157346.421875,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
31471,8,d08b70a6,9988bdfe,191344.875,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
31472,8,ab56aa12,0232e48f,51773.73046875,CASH_OUT,0,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
31473,8,c5c05afc,3cf2dd08,208464.734375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
31474,8,3a8ba6dd,dff42d1a,42687.08984375,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
31475,8,d350cb41,d0bf4a58,64914.75,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
31476,8,aa95c369,09755d7b,14349.3603515625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
31477,8,a64cfd4c,7a6da3dd,63850.2890625,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
31478,8,db674c76,f012231b,130300.3203125,CASH_OUT,0,0.7538392351238842,0.7538392351238842,0.0,0.6230769230769231
31479,8,73cea190,286de6f3,184123.703125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
